Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
BMW,535 i xDrive,2013,74271,Gasoline,306,3.0,6,DCT,Outra,Black,At least 1 accident or damage reported,Yes,15470
Chevrolet,Tahoe LT,2018,88514,Gasoline,355,5.3,8,Automatic,Black,Black,None reported,Yes,34489
Chevrolet,Camaro 2SS,2016,79823,Gasoline,455,6.2,8,Automatic,Outra,Black,None reported,Yes,29575
Outra,Sorento LX V6,2019,138732,Gasoline,,3.3,6,Automatic,Outra,Outra,At least 1 accident or damage reported,No,18844
BMW,750 750i xDrive,2021,17569,Gasoline,,,,Automatic,Black,Black,None reported,No,67338
BMW,M5 Base,2008,125126,Gasoline,500,5.0,10,Automatic,Outra,Outra,None reported,Yes,19110
Outra,Outlander Sport 2.4 SE,2016,211135,Gasoline,,2.4,,Automatic,Black,Black,None reported,Yes,10893
Outra,Hardtop Cooper,2019,31945,Gasoline,134,1.5,3,Automatic,Black,Black,None reported,Yes,21840
Outra,Cayman Base,2011,109432,Gasoline,265,2.9,6,Manual,white,beige,None reported,Yes,27300
Outra,Ram 1500 ST,2007,58741,Gasoline,210,3.7,6,Automatic,Outra,Outra,None reported,Yes,14560
Outra,Encore GX Essence,2020,57243,Gasoline,,1.3,,Automatic,Outra,Outra,None reported,No,20019
Ford,F-150 Lariat,2011,244620,Gasoline,365,3.5,6,Automatic,Outra,beige,None reported,Yes,12740
Outra,911 Turbo,2018,19454,Gasoline,540,3.8,6,Automatic,Outra,Black,None reported,Yes,153790
Outra,ES 250 Base,2021,28276,Gasoline,,,,Automatic,white,Black,None reported,No,36398
Mercedes-Benz,C-Class C 300 4MATIC,2020,22885,Gasoline,255,2.0,4,Automatic,Outra,beige,None reported,Yes,32305
Outra,H2 Base,2005,178476,Gasoline,325,6.0,8,Automatic,Outra,Black,None reported,Yes,17745
Mercedes-Benz,E-Class E 350,2012,154201,Gasoline,302,3.5,6,Automatic,white,beige,None reported,Yes,10920
Ford,Mustang Premium,2007,202777,Gasoline,210,4.0,6,Automatic,Outra,Black,None reported,Yes,8190
Ford,EcoSport SES,2019,170590,Gasoline,166,2.0,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10920
Outra,Genesis 3.8,2015,98653,Gasoline,311,3.8,6,Automatic,Outra,Outra,None reported,No,18336
Outra,CTS Luxury,2012,100584,Gasoline,270,3.0,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,17249
Outra,Yukon Denali,2018,122310,Gasoline,420,6.2,8,Automatic,Black,Black,None reported,Yes,40495
Ford,Shelby GT500 Base,2022,3299,Gasoline,760,5.2,8,DCT,Outra,Black,None reported,Yes,86449
Outra,IS 350 Base,2014,197949,Gasoline,306,3.5,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,16380
Outra,Ghibli S Q4,2017,80065,Gasoline,404,3.0,6,DCT,white,Outra,None reported,Yes,25475
Outra,Yukon XL Denali,2023,12070,Gasoline,420,6.2,8,Automatic,Outra,Black,None reported,Yes,84528
Ford,Shelby GT500 Base,2021,30899,Gasoline,760,5.2,8,DCT,Black,Black,None reported,Yes,75484
Outra,M56 Base,2011,220480,Gasoline,420,5.6,8,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,7735
Outra,Q5 S line Premium,2022,13185,Hybrid,,,,Automatic,Outra,Black,None reported,No,38764
Outra,Q70 3.7,2014,113156,Gasoline,330,3.7,6,Automatic,Black,Black,None reported,Yes,18195
Outra,GT-R Black Edition,2015,27117,Gasoline,545,3.8,6,DCT,white,Black,None reported,Yes,86450
BMW,M235 i,2015,110642,Gasoline,320,3.0,6,Manual,Outra,Black,None reported,Yes,23659
Outra,XT5 Premium Luxury,2021,107021,Gasoline,310,3.6,6,Automatic,Outra,Black,None reported,Yes,25935
Outra,Corolla S Plus,2016,110021,Gasoline,132,1.8,4,DCT,white,Black,None reported,Yes,14560
Outra,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,58741,Gasoline,550,5.0,8,DCT,white,Outra,None reported,Yes,65520
Outra,Q5 3.0T Premium Plus,2015,96965,Gasoline,272,3.0,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,17290
Outra,Q5 S line Premium Plus,2022,16208,Hybrid,,,,Automatic,Outra,Black,None reported,No,36944
BMW,330 i,2019,67914,Gasoline,255,2.0,4,Automatic,white,Black,None reported,Yes,25025
Chevrolet,Corvette Stingray w/3LT,2022,8690,Gasoline,490,6.2,8,Automatic,white,Black,None reported,Yes,81809
Outra,RX 350 Base,2021,33149,Gasoline,,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,No,38765
Outra,CT5-V Blackwing,2023,3887,Gasoline,,6.2,8,Automatic,Outra,Outra,None reported,No,95459
BMW,535 i xDrive,2011,217261,Gasoline,300,3.0,6,Automatic,Outra,beige,None reported,Yes,9099
Outra,CT 200h Premium,2014,211146,Hybrid,134,1.8,4,Automatic,Outra,Outra,None reported,Yes,12740
Outra,GTC4Lusso T,2018,49890,Gasoline,602,3.9,8,Automatic,white,Outra,None reported,Yes,179724
Mercedes-Benz,C-Class C 300 4MATIC,2021,30838,Gasoline,255,2.0,4,DCT,Black,Black,None reported,Yes,35035
Outra,911 Carrera S,2007,81272,Gasoline,355,3.8,6,Manual,Outra,Black,None reported,Yes,50960
Outra,Rover Range Rover Velar P250 S R-Dynamic,2020,49085,Gasoline,247,2.0,4,Automatic,Outra,beige,None reported,Yes,40040
BMW,X7 xDrive40i,2021,14806,Hybrid,335,3.0,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,64792
Outra,GX 460 Base,2015,170590,Gasoline,301,4.6,8,Automatic,Black,beige,None reported,Yes,34125
Outra,911 Carrera 4S,2017,50694,Gasoline,420,3.0,6,Automatic,Outra,Outra,None reported,Yes,88775
BMW,M3 CS,2024,200,Gasoline,543,3.0,6,DCT,Outra,Black,None reported,Yes,131950
BMW,M4 Base,2017,49005,Gasoline,425,3.0,6,DCT,white,Black,None reported,Yes,48229
BMW,M3 Base,2015,119091,Gasoline,425,3.0,6,Manual,Outra,Black,None reported,Yes,36400
Outra,Rover Discovery Sport SE R-Dynamic,2020,34182,Gasoline,,,,Automatic,white,Black,None reported,No,34578
Ford,F-250 Lariat,2016,197386,Diesel,440,6.7,8,Automatic,Outra,Black,None reported,Yes,35399
Outra,370Z Touring,2012,104607,Gasoline,332,3.7,6,Manual,Outra,Black,None reported,Yes,19565
Outra,Accord EX-L,2014,99779,Gasoline,185,2.4,4,CVT,Outra,Black,At least 1 accident or damage reported,Yes,17278
Outra,Sequoia Platinum,2023,1650,Hybrid,437,3.4,6,Automatic,Black,Black,None reported,Yes,77350
Ford,Shelby GT500 Base,2014,25152,Gasoline,,5.8,8,Manual,Black,Black,None reported,No,56329
Outra,Model Y Long Range,2022,34446,Outro,425,,,Automatic,white,Outra,None reported,Yes,45045
Outra,Escalade ESV Base,2007,308833,Gasoline,403,6.2,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,8872
Outra,Huracan LP610-4,2015,54962,Gasoline,602,5.2,10,Automatic,Outra,Outra,None reported,Yes,168805
Outra,718 Boxster S,2018,80467,Gasoline,350,2.5,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50050
Outra,Marauder Base,2003,144841,Gasoline,302,4.6,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,14105
Outra,Sierra 1500 SLE,2015,164153,Gasoline,355,5.3,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,22295
Outra,CT 200h Premium,2015,162544,Hybrid,134,1.8,4,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15015
Outra,Escalade Premium,2010,167372,E85 Flex Fuel,403,6.2,8,Automatic,Outra,Outra,None reported,Yes,17745
Ford,Expedition Platinum,2019,82559,Gasoline,,3.5,6,Automatic,white,Outra,None reported,Yes,43948
Mercedes-Benz,SL-Class SL550 Roadster,2008,53591,Gasoline,382,5.5,8,Automatic,white,beige,None reported,Yes,31395
Outra,Forte Koup EX,2013,215985,Gasoline,156,2.0,4,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,5005
Outra,V60 Cross Country T5,2020,16898,Gasoline,250,2.0,4,Automatic,white,Black,None reported,Yes,32760
Ford,F-150 XLT,2016,114263,E85 Flex Fuel,385,5.0,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,22158
Outra,K5 EX,2021,17951,Gasoline,,1.6,,Automatic,white,Black,None reported,No,26388
Outra,Quattroporte S GranLusso,2017,88514,Gasoline,405,3.0,6,Automatic,Outra,Black,None reported,Yes,35581
Outra,GT-R Premium,2017,60833,Gasoline,565,3.8,6,DCT,Outra,Outra,None reported,Yes,136045
Outra,Model S 90D,2016,119288,Outro,417,,,Automatic,Black,Black,None reported,Yes,32669
Outra,300 S,2014,195535,Gasoline,363,5.7,8,Automatic,Outra,Black,None reported,Yes,14559
Outra,Lancer Evolution IX,2006,123919,Gasoline,286,2.0,4,Manual,Outra,Black,None reported,Yes,51870
Chevrolet,Suburban 1500 LTZ,2011,312213,E85 Flex Fuel,320,5.3,8,Automatic,Black,Black,None reported,Yes,9054
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,101871,Gasoline,362,4.6,8,Automatic,Black,Black,None reported,Yes,20748
BMW,X6 M Base,2022,16699,Gasoline,,4.4,8,Automatic,Outra,Black,None reported,No,89999
Ford,Expedition Limited,2023,15289,Gasoline,400,3.5,6,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,57785
BMW,335 i,2011,117482,Gasoline,300,3.0,6,DCT,Outra,beige,None reported,Yes,14560
Outra,QX60 Base,2016,114263,Gasoline,265,3.5,6,Automatic,Black,Black,None reported,Yes,19565
Outra,Cayman GTS,2015,18507,Gasoline,340,3.4,6,Automatic,Outra,Outra,None reported,Yes,65520
Outra,Viper GTC,2017,2235,Gasoline,645,8.4,10,Manual,Black,Black,None reported,Yes,445895
Outra,IS 250 Base,2011,173516,Gasoline,204,2.5,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,10374
Mercedes-Benz,AMG GT C,2020,24140,Gasoline,550,4.0,8,Automatic,Outra,Black,None reported,Yes,117390
Outra,Grand Cherokee Limited,2015,252667,E85 Flex Fuel,290,3.6,6,Automatic,white,Black,None reported,Yes,15470
Mercedes-Benz,AMG G 63 4MATIC,2022,3219,Gasoline,577,4.0,8,DCT,Black,Black,None reported,No,222855
Outra,Camry Solara SLE,2007,59893,Gasoline,210,3.3,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,13645
Outra,CT5 Premium Luxury,2023,9801,Gasoline,237,2.0,4,Automatic,white,beige,None reported,Yes,42679
Outra,QX80 Base,2014,260543,Gasoline,400,5.6,8,Automatic,white,beige,None reported,Yes,17199
BMW,X7 xDrive40i,2023,4748,Hybrid,375,3.0,6,Automatic,Black,Outra,None reported,Yes,79170
BMW,325 xi,2006,221808,Gasoline,215,3.0,6,Automatic,Outra,Black,None reported,Yes,3640
Mercedes-Benz,CLK-Class 550,2007,222089,Gasoline,382,5.5,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,9100
BMW,435 Gran Coupe i,2015,96722,Gasoline,300,3.0,6,Automatic,Outra,beige,None reported,Yes,22745
Outra,Tucson SE,2007,26071,Gasoline,173,2.7,6,Automatic,Outra,beige,None reported,Yes,7462
Outra,Niro Plug-In Hybrid EX Premium,2022,58905,Hybrid,,1.6,,Automatic,Outra,Outra,None reported,Yes,29115
Mercedes-Benz,E-Class E 350,2022,22692,Gasoline,255,2.0,4,Automatic,Outra,Black,None reported,Yes,48230
Outra,Rover Range Rover 3.0L Supercharged HSE,2016,165762,Gasoline,380,3.0,6,DCT,Black,Black,None reported,Yes,30939
Outra,Highlander Limited Platinum,2015,217487,Gasoline,270,3.5,6,Automatic,white,beige,None reported,Yes,21385
Outra,370Z Base,2009,128575,Gasoline,332,3.7,6,Automatic,Outra,Black,None reported,Yes,14469
Outra,1500 Laramie,2022,21668,Gasoline,,5.7,8,Automatic,Outra,Black,None reported,No,42769
Outra,Nautilus Reserve,2021,29226,Gasoline,,2.7,6,Automatic,Outra,Outra,None reported,No,42634
Outra,Sierra 1500 Denali Ultimate,2023,4023,Gasoline,420,6.2,8,Automatic,white,Outra,None reported,Yes,76440
Ford,Ranger Sport SuperCab,2009,267473,Gasoline,207,4.0,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,6369
Outra,S2000 CR,2008,71294,Gasoline,237,2.2,4,Manual,Outra,Black,None reported,Yes,56420
Outra,XJ8 L,2000,72420,Gasoline,290,4.0,8,Automatic,Outra,beige,None reported,Yes,11375
Outra,R8 5.2 V10,2018,14388,Gasoline,,5.2,10,Automatic,Outra,Black,None reported,No,131859
Outra,WRX Base,2017,98057,Gasoline,268,2.0,4,Manual,Outra,Black,None reported,Yes,21612
Outra,Bentayga W12 Signature,2018,51298,Gasoline,600,6.0,12,Automatic,white,Black,None reported,Yes,105364
Outra,Rover Range Rover 5.0L V8 Supercharged,2019,51283,Gasoline,,5.0,,Automatic,Outra,Outra,None reported,No,62699
Outra,Rover Range Rover HSE,2012,107021,Gasoline,385,5.0,8,Automatic,Outra,Black,None reported,Yes,18154
Ford,F-150 XLT SuperCab,2004,300947,Gasoline,300,5.4,8,Automatic,Outra,beige,None reported,Yes,5732
Outra,Pilot EX,2004,296119,Gasoline,240,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,9555
Outra,MX-5 Miata Sport,2008,64052,Gasoline,158,2.0,4,DCT,Outra,Black,None reported,Yes,12058
Outra,A5 2.0T Premium,2018,107882,Gasoline,252,2.0,4,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,28665
BMW,430 i xDrive,2021,27198,Gasoline,255,2.0,4,Automatic,Outra,Outra,None reported,Yes,39130
Ford,Transit Connect XLT,2010,115873,Gasoline,136,2.0,4,Automatic,white,Outra,At least 1 accident or damage reported,Yes,9919
Outra,Grand Cherokee L Overland,2022,51184,Gasoline,,3.6,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,44585
Ford,F-150 Lariat,2013,164153,Gasoline,365,3.5,6,Automatic,white,Black,None reported,Yes,20930
Ford,Mustang GT,2006,44107,Gasoline,300,4.6,8,Manual,Outra,Outra,None reported,Yes,19792
Outra,Wrangler Unlimited Sport,2010,172200,Gasoline,205,3.8,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,15925
Outra,ZDX Base,2010,197949,Gasoline,300,3.7,6,DCT,Black,Black,At least 1 accident or damage reported,Yes,12638
Outra,XJ6 Vanden Plas,1995,112654,Outro,,,,Automatic,Outra,Outra,None reported,Yes,17290
Outra,Camry XLE,2007,158565,Gasoline,158,2.4,4,Automatic,white,Outra,At least 1 accident or damage reported,Yes,6780
Outra,Durango GT,2021,32808,Gasoline,,3.6,6,Automatic,Outra,Black,None reported,No,30029
Chevrolet,SSR Base,2005,197887,Gasoline,,6.0,8,Automatic,Outra,Outra,None reported,Yes,19105
Outra,718 Spyder Base,2020,5472,Gasoline,414,4.0,6,Manual,white,Black,None reported,Yes,118209
Outra,GR86 Base,2022,21565,Gasoline,228,2.4,4,Automatic,Outra,Black,None reported,Yes,30484
Outra,Rogue SV,2023,1761,Gasoline,,1.5,,Automatic,Outra,Outra,None reported,No,28209
Outra,Gallardo LP570-4 Superleggera,2011,25750,Gasoline,562,5.2,10,DCT,Outra,Black,None reported,Yes,208390
Outra,WRX Premium,2022,12453,Gasoline,271,2.4,4,DCT,Outra,Black,At least 1 accident or damage reported,Yes,30030
BMW,X3 xDrive30i,2021,43452,Gasoline,248,2.0,4,Automatic,Black,Outra,None reported,Yes,34944
Outra,Maxima SL,2007,163509,Gasoline,255,3.5,6,Automatic,Outra,Black,None reported,Yes,6097
Outra,3500 Laramie,2013,171210,Diesel,385,6.7,6,Automatic,white,Black,At least 1 accident or damage reported,Yes,39039
Outra,Durango R/T,2016,217261,Gasoline,360,5.7,8,Automatic,Black,Black,None reported,Yes,18200
BMW,X3 M40i,2021,59393,Gasoline,382,3.0,6,DCT,Outra,beige,None reported,Yes,45500
Outra,Corsair Grand Touring,2021,2977,Plug-In Hybrid,266,2.5,4,CVT,Outra,beige,None reported,Yes,44590
Outra,1500 Big Horn,2022,31183,Gasoline,,5.7,8,Automatic,white,Black,None reported,Yes,41734
Outra,Wrangler Unlimited X,2008,220047,Gasoline,202,3.8,6,Automatic,Outra,Outra,None reported,Yes,14469
Outra,MDX 3.5L w/Technology Package,2019,145815,Gasoline,,,,Automatic,white,Outra,None reported,No,25205
Chevrolet,Suburban 1500 LS,2004,276405,E85 Flex Fuel,295,5.3,8,Automatic,white,beige,At least 1 accident or damage reported,Yes,11828
Outra,GX 460 Premium,2017,131966,Gasoline,301,4.6,8,Automatic,Outra,Outra,None reported,Yes,29939
Outra,Rover Range Rover Supercharged LWB,2020,87267,Gasoline,518,5.0,8,Automatic,white,Outra,None reported,Yes,61425
Outra,ILX 2.4L,2016,219510,Gasoline,,,,Outras,Outra,Outra,None reported,No,13466
Ford,F-150 Lariat,2016,188293,Gasoline,365,3.5,6,Automatic,white,Black,None reported,Yes,24115
Ford,F-150 XLT SuperCab,2010,373368,Gasoline,292,4.6,8,Automatic,Outra,Outra,None reported,Yes,2730
Mercedes-Benz,G 550 4x4 Squared Base,2017,37927,Gasoline,416,4.0,8,DCT,white,Black,At least 1 accident or damage reported,Yes,195650
Chevrolet,Express 1500 Cargo,2004,244620,Gasoline,195,4.3,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,7279
Outra,SX4 Base,2013,160905,Gasoline,150,2.0,4,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,6279
BMW,Z4 sDrive28i,2014,112654,Gasoline,240,2.0,4,Automatic,white,beige,At least 1 accident or damage reported,Yes,18200
Outra,Highlander Platinum,2020,65983,Gasoline,295,3.5,6,Automatic,Outra,Black,None reported,Yes,35217
Outra,Mazda3 i Touring,2012,233194,Gasoline,155,2.0,4,DCT,Black,Outra,None reported,Yes,5460
Chevrolet,Suburban High Country,2021,37485,Gasoline,420,6.2,8,Automatic,Outra,Black,None reported,Yes,66885
Outra,LC 500 Base,2020,60944,Gasoline,,5.0,8,Automatic,Outra,Outra,None reported,No,69114
Outra,S80 3.2,2010,144921,Gasoline,235,3.2,6,Automatic,Outra,beige,None reported,Yes,5278
Outra,A3 2.0T Tech Premium,2018,79663,Gasoline,220,2.0,4,Automatic,Outra,Outra,None reported,Yes,22750
Chevrolet,Suburban 1500 LTZ,2015,255886,Gasoline,355,5.3,8,Automatic,white,beige,At least 1 accident or damage reported,Yes,24479
Outra,S3 2.0T Premium Plus,2015,125728,Gasoline,292,2.0,4,Automatic,Outra,Black,None reported,Yes,19565
Outra,Martin V8 Vantage Base,2008,100388,Gasoline,380,4.3,8,Manual,Outra,beige,At least 1 accident or damage reported,Yes,30935
Outra,G35 Base,2005,159325,Gasoline,298,3.5,6,Manual,Outra,Black,None reported,Yes,17199
BMW,750 i xDrive,2014,136947,Gasoline,445,4.4,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,22659
Ford,Explorer Platinum,2018,117561,Gasoline,,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,27764
Outra,A8 L 55,2019,37578,Hybrid,335,3.0,6,DCT,Black,Outra,None reported,Yes,43680
Chevrolet,Traverse Premier,2023,19000,Gasoline,310,3.6,6,Automatic,white,Black,None reported,Yes,42770
Mercedes-Benz,Metris Base,2016,27906,Gasoline,208,2.0,4,Automatic,white,Black,None reported,Yes,26390
Outra,Golf GTI 2.0T SE 4-Door,2016,144841,Gasoline,210,2.0,4,Automatic,Outra,Black,None reported,Yes,15242
Chevrolet,Trailblazer RS,2023,16093,Gasoline,155,1.3,3,Automatic,Outra,Black,None reported,Yes,29120
Chevrolet,Camaro 1SS,2017,81835,Gasoline,455,6.2,8,Manual,Outra,Black,None reported,Yes,33670
Outra,Civic EX,2014,132771,Gasoline,143,1.8,4,CVT,Outra,Outra,None reported,Yes,13650
Outra,1500 Limited,2020,71394,Gasoline,,5.7,8,Automatic,white,Black,None reported,Yes,46099
Outra,1500 Tradesman/Express,2017,64696,Gasoline,395,5.7,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,21840
Ford,Explorer Platinum,2020,103886,Gasoline,,3.0,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,33442
Outra,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,91478,Gasoline,510,5.0,8,DCT,Outra,Black,None reported,Yes,31850
Mercedes-Benz,E-Class E 400 4MATIC,2018,72747,Gasoline,,3.0,6,Automatic,white,Outra,None reported,Yes,36266
Outra,Highlander LE Plus,2015,318650,Gasoline,270,3.5,6,Automatic,white,Outra,None reported,Yes,12740
Ford,F-250 Lariat,2017,212866,E85 Flex Fuel,385,6.2,8,Automatic,Outra,Black,None reported,Yes,32669
Outra,Telluride SX,2022,74588,Gasoline,,3.8,6,Automatic,white,Black,None reported,No,41969
Ford,Expedition Timberline,2022,37498,Gasoline,440,3.5,6,Automatic,Outra,Outra,None reported,Yes,61425
Outra,XT6 Sport AWD,2020,38808,Gasoline,,3.6,6,Automatic,Outra,Outra,At least 1 accident or damage reported,No,44979
Chevrolet,Corvette Base,2007,104607,Gasoline,400,6.0,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,30835
Ford,Bronco Sport Outer Banks,2021,24459,Gasoline,,1.5,,Automatic,Outra,Outra,None reported,Yes,28775
Outra,240SX Base,1996,258284,Outro,,,,Manual,Outra,Black,None reported,Yes,14105
Mercedes-Benz,GLE 350 Base 4MATIC,2022,39429,Gasoline,255,2.0,4,Automatic,white,beige,None reported,Yes,74756
Outra,Rover Discovery HSE,2020,52634,Diesel,,,,Automatic,Outra,Outra,None reported,No,42404
Outra,R1S Adventure Package,2023,4023,Outro,835,,,Automatic,Outra,Outra,None reported,Yes,82810
Outra,911 Carrera 4S,2007,68614,Gasoline,355,3.8,6,DCT,Outra,Outra,None reported,Yes,66425
Outra,Leaf SV PLUS,2023,8241,Outro,,,,Automatic,Outra,Black,None reported,Yes,25658
Outra,Rover Range Rover Velar P250 S R-Dynamic,2020,47476,Gasoline,247,2.0,4,Automatic,Outra,Outra,None reported,Yes,40950
Outra,Phantom Drophead Coupe Drophead,2013,4760,Gasoline,,6.8,12,Automatic,Outra,Outra,None reported,Yes,444881
Outra,CX-90 Premium,2024,6244,Gasoline,,2.5,,Automatic,Outra,Black,None reported,Yes,48222
Ford,F-150 Lightning XLT,2023,335,Outro,563,,,Automatic,Outra,Outra,None reported,Yes,80990
Outra,Tacoma TRD Sport,2018,135481,Gasoline,,,,Automatic,Outra,Outra,None reported,No,32758
Outra,ILX Premium Package,2022,25943,Gasoline,,2.4,,Automatic,Outra,Outra,None reported,No,24205
