Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,Savana 2500 Work Van,2018,102129,E85 Flex Fuel,341.0,6.0,8.0,Automatic,white,beige,None reported,Yes,30030
Outra,Titan SV,2021,11668,Gasoline,400.0,5.6,8.0,Automatic,Black,Black,None reported,Yes,34580
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,87709,Gasoline,362.0,3.0,6.0,Automatic,white,Black,None reported,Yes,34575
Outra,Forte GT-Line,2023,24945,Gasoline,147.0,2.0,4.0,CVT,white,Black,At least 1 accident or damage reported,Yes,22295
Outra,Yukon XL Denali,2017,199559,Gasoline,420.0,6.2,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,29120
Outra,S60 Recharge Plug-In Hybrid T8 Inscription,2021,38879,Plug-In Hybrid,400.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,40859
Outra,Continental GT Speed,2009,93020,Gasoline,600.0,6.0,12.0,Automatic,Outra,beige,None reported,No,54054
Outra,911 Carrera,2016,36210,Gasoline,350.0,3.4,6.0,Automatic,Outra,beige,None reported,Yes,70980
Outra,G37 S Sport,2010,187410,Gasoline,328.0,3.7,6.0,Manual,white,Outra,None reported,Yes,15015
BMW,650 i,2014,64374,Gasoline,445.0,4.4,8.0,DCT,white,beige,None reported,Yes,30940
Outra,Q7 55 Prestige,2019,65983,Gasoline,329.0,3.0,6.0,Automatic,white,beige,None reported,Yes,36309
Outra,Rover Range Rover Sport Supercharged HSE,2016,160798,Gasoline,340.0,3.0,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,24115
Outra,Gladiator Overland,2020,14645,Gasoline,285.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,45404
Ford,Mustang V6,2013,236881,Gasoline,305.0,3.7,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,11821
Outra,GX 460 Base,2015,148060,Gasoline,301.0,4.6,8.0,Automatic,Black,Black,None reported,Yes,25480
Outra,LX 570 Three-Row,2021,41838,Gasoline,383.0,5.7,8.0,Automatic,Outra,Outra,None reported,Yes,79170
Outra,QX60 AUTOGRAPH,2022,9656,Gasoline,295.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,52779
Outra,Jetta 1.4T SE,2017,98170,Gasoline,150.0,1.4,4.0,Automatic,white,Black,None reported,Yes,14555
Mercedes-Benz,E-Class E 300 4MATIC,2018,86430,Gasoline,241.0,2.0,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,23569
Chevrolet,Silverado 1500 1LT,2017,143232,Gasoline,355.0,5.3,8.0,Automatic,Outra,Outra,None reported,Yes,27299
Chevrolet,Colorado ZR2,2018,123115,Gasoline,308.0,3.6,6.0,Automatic,white,Black,None reported,Yes,30485
Outra,SC 430 Base,2002,176645,Gasoline,300.0,4.3,8.0,Automatic,Outra,Outra,None reported,Yes,13650
BMW,325 Ci,2004,286463,Gasoline,184.0,2.5,6.0,Automatic,Outra,Outra,None reported,Yes,5232
Outra,Prius Two,2014,129317,Hybrid,134.0,1.8,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12112
Outra,S6 4.0T Premium Plus,2018,98585,Gasoline,450.0,4.0,8.0,Automatic,white,Black,None reported,Yes,45499
Outra,Legacy 2.5i Premium,2015,110819,Gasoline,175.0,2.5,4.0,CVT,Outra,beige,At least 1 accident or damage reported,Yes,13650
Outra,FR-S Monogram,2014,262354,Gasoline,200.0,2.0,4.0,Manual,Black,Black,At least 1 accident or damage reported,Yes,8099
BMW,Z3 3.0i Roadster,2001,167356,Gasoline,225.0,3.0,6.0,Manual,Black,beige,None reported,Yes,9555
Ford,Focus ST Base,2014,177028,Gasoline,252.0,2.0,4.0,Manual,Outra,Outra,None reported,Yes,8640
Outra,911 Carrera Cabriolet,2006,154940,Gasoline,325.0,3.6,6.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,47775
Mercedes-Benz,SL-Class SL 550,2013,209215,Gasoline,429.0,4.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,24479
Outra,Stinger GT2,2018,111206,Gasoline,365.0,3.3,6.0,Automatic,Outra,Black,None reported,Yes,29575
Outra,Cayenne E-Hybrid S Platinum Edition,2017,111695,Plug-In Hybrid,416.0,3.0,6.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,26845
Chevrolet,Suburban LT,2020,149669,Gasoline,355.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,35035
BMW,X5 xDrive40i,2020,59546,Gasoline,335.0,3.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,45500
Outra,S4 3.0T Premium,2019,19312,Gasoline,349.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,43680
Outra,MX-5 Miata Club,2021,8196,Gasoline,181.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,25480
Outra,XC70 3.2,2008,75156,Gasoline,235.0,3.2,6.0,Automatic,white,beige,None reported,No,10374
Outra,Element EX,2008,308994,Gasoline,166.0,2.4,4.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,10010
Outra,ES 350 Base,2016,82616,Gasoline,268.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,23655
Outra,E-PACE S,2019,70811,Gasoline,246.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,26390
Outra,Highlander SE,2019,148060,Gasoline,295.0,3.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,27300
Ford,Expedition EL King Ranch,2011,252435,E85 Flex Fuel,310.0,5.4,8.0,Automatic,Black,Outra,None reported,Yes,13013
Outra,ATS 3.6L Luxury,2013,144358,Gasoline,321.0,3.6,6.0,Automatic,Black,Outra,None reported,Yes,16379
Outra,Pilot EX-L,2016,217825,Gasoline,280.0,3.5,6.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,18109
Outra,Rover Discovery SE,2018,101863,Gasoline,340.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,27294
Outra,Tacoma SR,2022,8079,Gasoline,278.0,3.5,6.0,Automatic,Black,Outra,None reported,Yes,33215
Outra,Wrangler Sport,2016,119315,Gasoline,285.0,3.6,6.0,Manual,Outra,Black,None reported,Yes,20930
Outra,Rover LR2 Base,2015,180995,Gasoline,240.0,2.0,4.0,Automatic,white,beige,None reported,Yes,10915
Outra,Genesis Coupe 3.8 Base,2015,96561,Gasoline,348.0,3.8,6.0,DCT,Black,Black,None reported,Yes,15470
Chevrolet,Tahoe LT,2022,4657,Gasoline,355.0,5.3,8.0,Automatic,Outra,beige,None reported,Yes,58149
Outra,124 Spider Abarth,2017,72420,Gasoline,164.0,1.4,4.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,20475
BMW,M6 Base,2015,30016,Gasoline,560.0,4.4,8.0,DCT,Outra,Black,None reported,Yes,54190
Outra,LS V8,2002,67592,Gasoline,252.0,3.9,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10010
Outra,Rover Range Rover Evoque S,2020,75464,Gasoline,246.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,28210
Mercedes-Benz,S-Class S500,2005,282797,Gasoline,302.0,5.0,8.0,Automatic,white,beige,None reported,Yes,6370
Outra,Escalade Platinum,2018,79297,Gasoline,420.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,49140
BMW,X4 xDrive30i,2022,56005,Gasoline,248.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,41860
BMW,X5 xDrive40i,2019,80467,Gasoline,335.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,39130
Outra,H2 SUT,2006,144680,Gasoline,325.0,6.0,8.0,Automatic,Outra,beige,None reported,Yes,27295
BMW,535 i xDrive,2013,74271,Gasoline,306.0,3.0,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,15470
Chevrolet,Tahoe LT,2018,88514,Gasoline,355.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,34489
Chevrolet,Camaro 2SS,2016,79823,Gasoline,455.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,29575
BMW,M5 Base,2008,125126,Gasoline,500.0,5.0,10.0,Automatic,Outra,Outra,None reported,Yes,19110
Outra,Hardtop Cooper,2019,31945,Gasoline,134.0,1.5,3.0,Automatic,Black,Black,None reported,Yes,21840
Outra,Cayman Base,2011,109432,Gasoline,265.0,2.9,6.0,Manual,white,beige,None reported,Yes,27300
Outra,Ram 1500 ST,2007,58741,Gasoline,210.0,3.7,6.0,Automatic,Outra,Outra,None reported,Yes,14560
Ford,F-150 Lariat,2011,244620,Gasoline,365.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,12740
Mercedes-Benz,C-Class C 300 4MATIC,2020,22885,Gasoline,255.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,32305
Outra,H2 Base,2005,178476,Gasoline,325.0,6.0,8.0,Automatic,Outra,Black,None reported,Yes,17745
Mercedes-Benz,E-Class E 350,2012,154201,Gasoline,302.0,3.5,6.0,Automatic,white,beige,None reported,Yes,10920
Ford,Mustang Premium,2007,202777,Gasoline,210.0,4.0,6.0,Automatic,Outra,Black,None reported,Yes,8190
Ford,EcoSport SES,2019,170590,Gasoline,166.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10920
Outra,Genesis 3.8,2015,98653,Gasoline,311.0,3.8,6.0,Automatic,Outra,Outra,None reported,No,18336
Outra,CTS Luxury,2012,100584,Gasoline,270.0,3.0,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,17249
Outra,Yukon Denali,2018,122310,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,40495
Outra,IS 350 Base,2014,197949,Gasoline,306.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,16380
Outra,Ghibli S Q4,2017,80065,Gasoline,404.0,3.0,6.0,DCT,white,Outra,None reported,Yes,25475
Outra,M56 Base,2011,220480,Gasoline,420.0,5.6,8.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,7735
Outra,Q70 3.7,2014,113156,Gasoline,330.0,3.7,6.0,Automatic,Black,Black,None reported,Yes,18195
BMW,M235 i,2015,110642,Gasoline,320.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,23659
Outra,XT5 Premium Luxury,2021,107021,Gasoline,310.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,25935
Outra,Corolla S Plus,2016,110021,Gasoline,132.0,1.8,4.0,DCT,white,Black,None reported,Yes,14560
Outra,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,58741,Gasoline,550.0,5.0,8.0,DCT,white,Outra,None reported,Yes,65520
Outra,Q5 3.0T Premium Plus,2015,96965,Gasoline,272.0,3.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,17290
BMW,330 i,2019,67914,Gasoline,255.0,2.0,4.0,Automatic,white,Black,None reported,Yes,25025
Chevrolet,Corvette Stingray w/3LT,2022,8690,Gasoline,490.0,6.2,8.0,Automatic,white,Black,None reported,Yes,81809
BMW,535 i xDrive,2011,217261,Gasoline,300.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,9099
Outra,CT 200h Premium,2014,211146,Hybrid,134.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,12740
Mercedes-Benz,C-Class C 300 4MATIC,2021,30838,Gasoline,255.0,2.0,4.0,DCT,Black,Black,None reported,Yes,35035
Outra,911 Carrera S,2007,81272,Gasoline,355.0,3.8,6.0,Manual,Outra,Black,None reported,Yes,50960
Outra,Rover Range Rover Velar P250 S R-Dynamic,2020,49085,Gasoline,247.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,40040
BMW,X7 xDrive40i,2021,14806,Hybrid,335.0,3.0,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,64792
Outra,GX 460 Base,2015,170590,Gasoline,301.0,4.6,8.0,Automatic,Black,beige,None reported,Yes,34125
BMW,M4 Base,2017,49005,Gasoline,425.0,3.0,6.0,DCT,white,Black,None reported,Yes,48229
BMW,M3 Base,2015,119091,Gasoline,425.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,36400
Ford,F-250 Lariat,2016,197386,Diesel,440.0,6.7,8.0,Automatic,Outra,Black,None reported,Yes,35399
Outra,370Z Touring,2012,104607,Gasoline,332.0,3.7,6.0,Manual,Outra,Black,None reported,Yes,19565
Outra,Accord EX-L,2014,99779,Gasoline,185.0,2.4,4.0,CVT,Outra,Black,At least 1 accident or damage reported,Yes,17278
Outra,Sequoia Platinum,2023,1650,Hybrid,437.0,3.4,6.0,Automatic,Black,Black,None reported,Yes,77350
Outra,Escalade ESV Base,2007,308833,Gasoline,403.0,6.2,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,8872
Outra,718 Boxster S,2018,80467,Gasoline,350.0,2.5,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50050
Outra,Marauder Base,2003,144841,Gasoline,302.0,4.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,14105
Outra,Sierra 1500 SLE,2015,164153,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,22295
Outra,CT 200h Premium,2015,162544,Hybrid,134.0,1.8,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15015
Outra,Escalade Premium,2010,167372,E85 Flex Fuel,403.0,6.2,8.0,Automatic,Outra,Outra,None reported,Yes,17745
Mercedes-Benz,SL-Class SL550 Roadster,2008,53591,Gasoline,382.0,5.5,8.0,Automatic,white,beige,None reported,Yes,31395
Outra,Forte Koup EX,2013,215985,Gasoline,156.0,2.0,4.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,5005
Outra,V60 Cross Country T5,2020,16898,Gasoline,250.0,2.0,4.0,Automatic,white,Black,None reported,Yes,32760
Ford,F-150 XLT,2016,114263,E85 Flex Fuel,385.0,5.0,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,22158
Outra,Quattroporte S GranLusso,2017,88514,Gasoline,405.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,35581
Outra,300 S,2014,195535,Gasoline,363.0,5.7,8.0,Automatic,Outra,Black,None reported,Yes,14559
Outra,Lancer Evolution IX,2006,123919,Gasoline,286.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,51870
Chevrolet,Suburban 1500 LTZ,2011,312213,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,9054
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,101871,Gasoline,362.0,4.6,8.0,Automatic,Black,Black,None reported,Yes,20748
Ford,Expedition Limited,2023,15289,Gasoline,400.0,3.5,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,57785
BMW,335 i,2011,117482,Gasoline,300.0,3.0,6.0,DCT,Outra,beige,None reported,Yes,14560
Outra,QX60 Base,2016,114263,Gasoline,265.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,19565
Outra,Cayman GTS,2015,18507,Gasoline,340.0,3.4,6.0,Automatic,Outra,Outra,None reported,Yes,65520
Outra,IS 250 Base,2011,173516,Gasoline,204.0,2.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,10374
Outra,Grand Cherokee Limited,2015,252667,E85 Flex Fuel,290.0,3.6,6.0,Automatic,white,Black,None reported,Yes,15470
Outra,Camry Solara SLE,2007,59893,Gasoline,210.0,3.3,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,13645
Outra,CT5 Premium Luxury,2023,9801,Gasoline,237.0,2.0,4.0,Automatic,white,beige,None reported,Yes,42679
Outra,QX80 Base,2014,260543,Gasoline,400.0,5.6,8.0,Automatic,white,beige,None reported,Yes,17199
BMW,X7 xDrive40i,2023,4748,Hybrid,375.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,79170
BMW,325 xi,2006,221808,Gasoline,215.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,3640
Mercedes-Benz,CLK-Class 550,2007,222089,Gasoline,382.0,5.5,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,9100
BMW,435 Gran Coupe i,2015,96722,Gasoline,300.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,22745
Outra,Tucson SE,2007,26071,Gasoline,173.0,2.7,6.0,Automatic,Outra,beige,None reported,Yes,7462
Mercedes-Benz,E-Class E 350,2022,22692,Gasoline,255.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,48230
Outra,Rover Range Rover 3.0L Supercharged HSE,2016,165762,Gasoline,380.0,3.0,6.0,DCT,Black,Black,None reported,Yes,30939
Outra,Highlander Limited Platinum,2015,217487,Gasoline,270.0,3.5,6.0,Automatic,white,beige,None reported,Yes,21385
Outra,370Z Base,2009,128575,Gasoline,332.0,3.7,6.0,Automatic,Outra,Black,None reported,Yes,14469
Outra,Sierra 1500 Denali Ultimate,2023,4023,Gasoline,420.0,6.2,8.0,Automatic,white,Outra,None reported,Yes,76440
Ford,Ranger Sport SuperCab,2009,267473,Gasoline,207.0,4.0,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,6369
Outra,S2000 CR,2008,71294,Gasoline,237.0,2.2,4.0,Manual,Outra,Black,None reported,Yes,56420
Outra,XJ8 L,2000,72420,Gasoline,290.0,4.0,8.0,Automatic,Outra,beige,None reported,Yes,11375
Outra,WRX Base,2017,98057,Gasoline,268.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,21612
Outra,Rover Range Rover HSE,2012,107021,Gasoline,385.0,5.0,8.0,Automatic,Outra,Black,None reported,Yes,18154
Ford,F-150 XLT SuperCab,2004,300947,Gasoline,300.0,5.4,8.0,Automatic,Outra,beige,None reported,Yes,5732
Outra,Pilot EX,2004,296119,Gasoline,240.0,3.5,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,9555
Outra,MX-5 Miata Sport,2008,64052,Gasoline,158.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,12058
Outra,A5 2.0T Premium,2018,107882,Gasoline,252.0,2.0,4.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,28665
BMW,430 i xDrive,2021,27198,Gasoline,255.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,39130
Ford,Transit Connect XLT,2010,115873,Gasoline,136.0,2.0,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,9919
Ford,F-150 Lariat,2013,164153,Gasoline,365.0,3.5,6.0,Automatic,white,Black,None reported,Yes,20930
Ford,Mustang GT,2006,44107,Gasoline,300.0,4.6,8.0,Manual,Outra,Outra,None reported,Yes,19792
Outra,Wrangler Unlimited Sport,2010,172200,Gasoline,205.0,3.8,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,15925
Outra,ZDX Base,2010,197949,Gasoline,300.0,3.7,6.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,12638
Outra,Camry XLE,2007,158565,Gasoline,158.0,2.4,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,6780
Outra,GR86 Base,2022,21565,Gasoline,228.0,2.4,4.0,Automatic,Outra,Black,None reported,Yes,30484
Outra,WRX Premium,2022,12453,Gasoline,271.0,2.4,4.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,30030
BMW,X3 xDrive30i,2021,43452,Gasoline,248.0,2.0,4.0,Automatic,Black,Outra,None reported,Yes,34944
Outra,Maxima SL,2007,163509,Gasoline,255.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,6097
Outra,3500 Laramie,2013,171210,Diesel,385.0,6.7,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,39039
Outra,Durango R/T,2016,217261,Gasoline,360.0,5.7,8.0,Automatic,Black,Black,None reported,Yes,18200
BMW,X3 M40i,2021,59393,Gasoline,382.0,3.0,6.0,DCT,Outra,beige,None reported,Yes,45500
Outra,Corsair Grand Touring,2021,2977,Plug-In Hybrid,266.0,2.5,4.0,CVT,Outra,beige,None reported,Yes,44590
Outra,Wrangler Unlimited X,2008,220047,Gasoline,202.0,3.8,6.0,Automatic,Outra,Outra,None reported,Yes,14469
Chevrolet,Suburban 1500 LS,2004,276405,E85 Flex Fuel,295.0,5.3,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,11828
Outra,GX 460 Premium,2017,131966,Gasoline,301.0,4.6,8.0,Automatic,Outra,Outra,None reported,Yes,29939
Outra,Rover Range Rover Supercharged LWB,2020,87267,Gasoline,518.0,5.0,8.0,Automatic,white,Outra,None reported,Yes,61425
Ford,F-150 Lariat,2016,188293,Gasoline,365.0,3.5,6.0,Automatic,white,Black,None reported,Yes,24115
Chevrolet,Express 1500 Cargo,2004,244620,Gasoline,195.0,4.3,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,7279
Outra,SX4 Base,2013,160905,Gasoline,150.0,2.0,4.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,6279
BMW,Z4 sDrive28i,2014,112654,Gasoline,240.0,2.0,4.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,18200
Outra,Highlander Platinum,2020,65983,Gasoline,295.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,35217
Outra,Mazda3 i Touring,2012,233194,Gasoline,155.0,2.0,4.0,DCT,Black,Outra,None reported,Yes,5460
Chevrolet,Suburban High Country,2021,37485,Gasoline,420.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,66885
Outra,S80 3.2,2010,144921,Gasoline,235.0,3.2,6.0,Automatic,Outra,beige,None reported,Yes,5278
Outra,A3 2.0T Tech Premium,2018,79663,Gasoline,220.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,22750
Chevrolet,Suburban 1500 LTZ,2015,255886,Gasoline,355.0,5.3,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,24479
Outra,S3 2.0T Premium Plus,2015,125728,Gasoline,292.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,19565
Outra,Martin V8 Vantage Base,2008,100388,Gasoline,380.0,4.3,8.0,Manual,Outra,beige,At least 1 accident or damage reported,Yes,30935
Outra,G35 Base,2005,159325,Gasoline,298.0,3.5,6.0,Manual,Outra,Black,None reported,Yes,17199
BMW,750 i xDrive,2014,136947,Gasoline,445.0,4.4,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,22659
Outra,A8 L 55,2019,37578,Hybrid,335.0,3.0,6.0,DCT,Black,Outra,None reported,Yes,43680
Chevrolet,Traverse Premier,2023,19000,Gasoline,310.0,3.6,6.0,Automatic,white,Black,None reported,Yes,42770
Mercedes-Benz,Metris Base,2016,27906,Gasoline,208.0,2.0,4.0,Automatic,white,Black,None reported,Yes,26390
Outra,Golf GTI 2.0T SE 4-Door,2016,144841,Gasoline,210.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,15242
Chevrolet,Trailblazer RS,2023,16093,Gasoline,155.0,1.3,3.0,Automatic,Outra,Black,None reported,Yes,29120
Chevrolet,Camaro 1SS,2017,81835,Gasoline,455.0,6.2,8.0,Manual,Outra,Black,None reported,Yes,33670
Outra,Civic EX,2014,132771,Gasoline,143.0,1.8,4.0,CVT,Outra,Outra,None reported,Yes,13650
Outra,1500 Tradesman/Express,2017,64696,Gasoline,395.0,5.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,21840
Outra,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,91478,Gasoline,510.0,5.0,8.0,DCT,Outra,Black,None reported,Yes,31850
Ford,F-250 Lariat,2017,212866,E85 Flex Fuel,385.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,32669
Ford,Expedition Timberline,2022,37498,Gasoline,440.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,61425
Chevrolet,Corvette Base,2007,104607,Gasoline,400.0,6.0,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,30835
Mercedes-Benz,GLE 350 Base 4MATIC,2022,39429,Gasoline,255.0,2.0,4.0,Automatic,white,beige,None reported,Yes,74756
Outra,911 Carrera 4S,2007,68614,Gasoline,355.0,3.8,6.0,DCT,Outra,Outra,None reported,Yes,66425
Outra,Rover Range Rover Velar P250 S R-Dynamic,2020,47476,Gasoline,247.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,40950
BMW,435 i,2014,86261,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,23642
