Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur,Preco Previsto
Mercedes-Benz,Sprinter 2500 Standard Roof,2021,21475,Diesel,188.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,51415,46272.55
Outra,Wrangler SE,2003,114263,Gasoline,150.0,2.4,4.0,Manual,Outra,Outra,None reported,Yes,11374,11392.37
Mercedes-Benz,M-Class ML 350,2011,159647,Gasoline,268.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,10829,11131.63
BMW,X3 xDrive30i,2020,69202,Gasoline,248.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,36400,35055.44
Outra,4Runner SR5,2006,217261,Gasoline,236.0,4.0,6.0,Automatic,white,Outra,None reported,Yes,15379,12816.36
BMW,M3 CS,2018,51499,Gasoline,453.0,3.0,6.0,DCT,white,Black,None reported,Yes,63700,58695.86
Mercedes-Benz,E-Class E 350 4MATIC,2013,130357,Gasoline,302.0,3.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,11830,13374.22
Ford,Expedition Platinum,2019,55799,Gasoline,400.0,3.5,6.0,Automatic,white,Outra,None reported,Yes,41405,40990.59
Outra,ProMaster 2500 Window Van High Roof,2016,80065,Gasoline,280.0,3.6,6.0,Automatic,Black,Outra,None reported,Yes,59150,47229.17
Mercedes-Benz,Maybach S S 600,2016,29079,Gasoline,523.0,6.0,12.0,Automatic,Black,Black,None reported,Yes,72799,64853.04
Outra,911 Carrera S,2010,22289,Gasoline,385.0,3.8,6.0,Manual,Black,Black,None reported,Yes,64974,66181.99
Mercedes-Benz,E-Class E 550,2016,79893,Gasoline,402.0,4.7,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,30935,31389.0
Outra,Sorento Hybrid EX,2022,58097,Hybrid,227.0,1.6,4.0,Automatic,Black,Outra,None reported,Yes,34125,33466.57
Outra,Charger R/T,2012,196340,Gasoline,370.0,5.7,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,12285,12747.96
BMW,M6 Gran Coupe Base,2019,32992,Gasoline,560.0,4.4,8.0,DCT,Outra,Black,None reported,Yes,61789,60869.67
Outra,Armada Platinum,2018,193041,Gasoline,390.0,5.6,8.0,DCT,Black,Black,None reported,Yes,19109,25642.35
Outra,Cooper S Base,2007,177063,Gasoline,172.0,1.6,4.0,Manual,Outra,Black,None reported,Yes,5688,5455.45
Ford,Focus RS Base,2016,23979,Gasoline,350.0,2.3,4.0,Manual,Outra,Black,None reported,Yes,35490,43755.11
Outra,911 Carrera Cabriolet,2006,84883,Gasoline,325.0,3.6,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,34125,37501.13
Outra,Rover Range Rover Sport HSE Dynamic,2019,125030,Gasoline,380.0,3.0,6.0,Automatic,white,beige,None reported,Yes,39585,38715.64
Outra,MX-5 Miata Grand Touring,2012,58850,Gasoline,167.0,2.0,4.0,Manual,Outra,beige,At least 1 accident or damage reported,Yes,18381,17704.02
Outra,Continental GT Base,2009,28968,Gasoline,552.0,6.0,12.0,Automatic,Outra,beige,None reported,Yes,57330,56808.09
BMW,X5 xDrive 35i Sport Activity,2012,197306,Gasoline,300.0,3.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,11739,12135.41
Outra,Yukon XL Denali,2016,221285,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,26845,27101.13
Outra,2500 Laramie,2019,104607,Diesel,370.0,6.7,6.0,Automatic,Black,Black,None reported,Yes,59150,53743.97
Outra,Forte Koup EX,2015,166966,Gasoline,173.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,7735,8912.48
Ford,Transit-250 Base,2020,85295,Gasoline,310.0,3.5,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,35035,35293.4
Outra,WRX Limited,2017,117675,Gasoline,268.0,2.0,4.0,CVT,white,Black,At least 1 accident or damage reported,Yes,18154,19360.07
Outra,Wrangler X,2005,261489,Gasoline,190.0,4.0,6.0,Manual,Outra,Outra,None reported,Yes,10010,9757.28
Outra,Armada Platinum,2017,148060,Gasoline,390.0,5.6,8.0,Automatic,Black,Black,None reported,Yes,19019,23319.03
Outra,Forte LXS,2020,86023,Gasoline,147.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15465,16594.66
Ford,F-150 XLT,2022,29717,Gasoline,400.0,3.5,6.0,Automatic,Black,Outra,None reported,Yes,43225,47461.84
Outra,Forte GT-Line,2022,24060,Gasoline,147.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,21840,22358.57
Outra,Gladiator Sport S,2020,20921,Gasoline,285.0,3.6,6.0,Automatic,Outra,Outra,None reported,Yes,35945,38006.73
BMW,750 i xDrive,2019,53911,Gasoline,445.0,4.4,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,40490,41743.31
BMW,328 i xDrive,2013,154497,Gasoline,240.0,2.0,4.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,12285,13997.25
Chevrolet,Cruze LS,2018,160934,Gasoline,153.0,1.4,4.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,7735,10425.14
Ford,Maverick XL,2023,20117,Hybrid,191.0,2.5,4.0,Automatic,Outra,Black,None reported,Yes,27299,29429.23
Outra,Sportage LX,2023,20921,Gasoline,187.0,2.5,4.0,Automatic,white,Black,None reported,Yes,29029,30930.91
BMW,M4 Base,2018,11587,Gasoline,425.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,58240,57115.01
Ford,F-350 Platinum,2019,111375,Diesel,450.0,6.7,8.0,DCT,white,Black,None reported,Yes,66885,60660.6
Outra,IS 250 Base,2010,213560,Gasoline,204.0,2.5,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,9737,9289.26
BMW,X3 xDrive35i,2011,121505,Gasoline,300.0,3.0,6.0,Automatic,white,Black,None reported,Yes,11807,12686.45
Outra,GX 460 Premium,2022,57454,Gasoline,301.0,4.6,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,47229,43808.6
BMW,750 Li xDrive,2012,165762,Gasoline,407.0,4.4,8.0,Automatic,Black,Black,None reported,Yes,14560,15287.84
Outra,Sonata GLS,2010,217261,Gasoline,168.0,2.4,4.0,DCT,Outra,Outra,None reported,Yes,3639,4414.0
Outra,Outback 2.5i Premium,2013,186684,Gasoline,173.0,2.5,4.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,11375,10661.39
BMW,X5 M Base,2012,189903,Gasoline,555.0,4.4,8.0,DCT,white,Outra,At least 1 accident or damage reported,Yes,15470,19407.51
Mercedes-Benz,S-Class S 63 AMG,2015,128548,Gasoline,577.0,5.5,8.0,Automatic,Black,Outra,None reported,Yes,41632,39973.29
Outra,Panamera Edition,2016,125440,Gasoline,310.0,3.6,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,27300,25669.83
BMW,X5 xDrive50i,2016,128739,Gasoline,445.0,4.4,8.0,DCT,Black,Black,None reported,Yes,21835,24121.82
Outra,XF 35t Prestige,2017,163273,Gasoline,340.0,3.0,6.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,16835,18837.84
Outra,S2000 CR,2008,132486,Gasoline,237.0,2.2,4.0,Manual,Black,Black,None reported,Yes,25935,21906.85
BMW,M4 Base,2015,157716,Gasoline,425.0,3.0,6.0,DCT,Black,Outra,None reported,Yes,30029,29951.72
Outra,Quattroporte Sport GT,2007,131966,Gasoline,394.0,4.2,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,7279,14149.08
Ford,Transit-350 Base,2020,31221,Gasoline,310.0,3.5,6.0,Automatic,white,Black,None reported,Yes,52780,49605.5
Outra,Coupe Cambiocorsa,2006,87037,Gasoline,390.0,4.2,8.0,DCT,Outra,beige,None reported,Yes,15470,23070.48
Outra,Genesis 3.8,2010,158842,Gasoline,290.0,3.8,6.0,DCT,Outra,beige,None reported,Yes,9409,10804.84
Outra,A6 45 Premium Plus,2021,53108,Hybrid,248.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,36400,34691.43
Outra,Savana 2500 Work Van,2018,102129,E85 Flex Fuel,341.0,6.0,8.0,Automatic,white,beige,None reported,Yes,30030,30766.21
Outra,Titan SV,2021,11668,Gasoline,400.0,5.6,8.0,Automatic,Black,Black,None reported,Yes,34580,42106.43
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,87709,Gasoline,362.0,3.0,6.0,Automatic,white,Black,None reported,Yes,34575,33395.86
Outra,Forte GT-Line,2023,24945,Gasoline,147.0,2.0,4.0,CVT,white,Black,At least 1 accident or damage reported,Yes,22295,22940.11
Outra,Yukon XL Denali,2017,199559,Gasoline,420.0,6.2,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,29120,31271.61
Outra,S60 Recharge Plug-In Hybrid T8 Inscription,2021,38879,Plug-In Hybrid,400.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,40859,47668.22
Outra,Continental GT Speed,2009,93020,Gasoline,600.0,6.0,12.0,Automatic,Outra,beige,None reported,No,54054,53051.35
Outra,911 Carrera,2016,36210,Gasoline,350.0,3.4,6.0,Automatic,Outra,beige,None reported,Yes,70980,66252.74
Outra,G37 S Sport,2010,187410,Gasoline,328.0,3.7,6.0,Manual,white,Outra,None reported,Yes,15015,15260.01
BMW,650 i,2014,64374,Gasoline,445.0,4.4,8.0,DCT,white,beige,None reported,Yes,30940,34366.81
Outra,Q7 55 Prestige,2019,65983,Gasoline,329.0,3.0,6.0,Automatic,white,beige,None reported,Yes,36309,38292.84
Outra,Rover Range Rover Sport Supercharged HSE,2016,160798,Gasoline,340.0,3.0,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,24115,22336.0
Outra,Gladiator Overland,2020,14645,Gasoline,285.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,45404,44914.63
Ford,Mustang V6,2013,236881,Gasoline,305.0,3.7,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,11821,11679.36
Outra,GX 460 Base,2015,148060,Gasoline,301.0,4.6,8.0,Automatic,Black,Black,None reported,Yes,25480,25757.24
Outra,LX 570 Three-Row,2021,41838,Gasoline,383.0,5.7,8.0,Automatic,Outra,Outra,None reported,Yes,79170,73164.68
Outra,QX60 AUTOGRAPH,2022,9656,Gasoline,295.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,52779,49429.6
Outra,Jetta 1.4T SE,2017,98170,Gasoline,150.0,1.4,4.0,Automatic,white,Black,None reported,Yes,14555,14875.49
Mercedes-Benz,E-Class E 300 4MATIC,2018,86430,Gasoline,241.0,2.0,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,23569,23014.67
Chevrolet,Silverado 1500 1LT,2017,143232,Gasoline,355.0,5.3,8.0,Automatic,Outra,Outra,None reported,Yes,27299,28732.87
Chevrolet,Colorado ZR2,2018,123115,Gasoline,308.0,3.6,6.0,Automatic,white,Black,None reported,Yes,30485,30373.3
Outra,SC 430 Base,2002,176645,Gasoline,300.0,4.3,8.0,Automatic,Outra,Outra,None reported,Yes,13650,12328.76
BMW,325 Ci,2004,286463,Gasoline,184.0,2.5,6.0,Automatic,Outra,Outra,None reported,Yes,5232,5107.78
Outra,Prius Two,2014,129317,Hybrid,134.0,1.8,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12112,12233.77
Outra,S6 4.0T Premium Plus,2018,98585,Gasoline,450.0,4.0,8.0,Automatic,white,Black,None reported,Yes,45499,44779.76
Outra,Legacy 2.5i Premium,2015,110819,Gasoline,175.0,2.5,4.0,CVT,Outra,beige,At least 1 accident or damage reported,Yes,13650,13654.36
Outra,FR-S Monogram,2014,262354,Gasoline,200.0,2.0,4.0,Manual,Black,Black,At least 1 accident or damage reported,Yes,8099,8899.96
BMW,Z3 3.0i Roadster,2001,167356,Gasoline,225.0,3.0,6.0,Manual,Black,beige,None reported,Yes,9555,10715.17
Ford,Focus ST Base,2014,177028,Gasoline,252.0,2.0,4.0,Manual,Outra,Outra,None reported,Yes,8640,10008.93
Outra,911 Carrera Cabriolet,2006,154940,Gasoline,325.0,3.6,6.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,47775,38064.91
Mercedes-Benz,SL-Class SL 550,2013,209215,Gasoline,429.0,4.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,24479,24403.72
Outra,Stinger GT2,2018,111206,Gasoline,365.0,3.3,6.0,Automatic,Outra,Black,None reported,Yes,29575,31183.32
Outra,Cayenne E-Hybrid S Platinum Edition,2017,111695,Plug-In Hybrid,416.0,3.0,6.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,26845,31547.26
Chevrolet,Suburban LT,2020,149669,Gasoline,355.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,35035,35322.99
BMW,X5 xDrive40i,2020,59546,Gasoline,335.0,3.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,45500,46384.59
Outra,S4 3.0T Premium,2019,19312,Gasoline,349.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,43680,43122.99
Outra,MX-5 Miata Club,2021,8196,Gasoline,181.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,25480,26811.5
Outra,XC70 3.2,2008,75156,Gasoline,235.0,3.2,6.0,Automatic,white,beige,None reported,No,10374,16484.05
Outra,Element EX,2008,308994,Gasoline,166.0,2.4,4.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,10010,8194.75
Outra,ES 350 Base,2016,82616,Gasoline,268.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,23655,23396.24
Outra,E-PACE S,2019,70811,Gasoline,246.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,26390,25942.59
Outra,Highlander SE,2019,148060,Gasoline,295.0,3.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,27300,28124.36
Ford,Expedition EL King Ranch,2011,252435,E85 Flex Fuel,310.0,5.4,8.0,Automatic,Black,Outra,None reported,Yes,13013,12635.58
Outra,ATS 3.6L Luxury,2013,144358,Gasoline,321.0,3.6,6.0,Automatic,Black,Outra,None reported,Yes,16379,17319.58
Outra,Pilot EX-L,2016,217825,Gasoline,280.0,3.5,6.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,18109,17321.69
Outra,Rover Discovery SE,2018,101863,Gasoline,340.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,27294,29198.62
Outra,Tacoma SR,2022,8079,Gasoline,278.0,3.5,6.0,Automatic,Black,Outra,None reported,Yes,33215,37736.69
Outra,Wrangler Sport,2016,119315,Gasoline,285.0,3.6,6.0,Manual,Outra,Black,None reported,Yes,20930,21762.63
Outra,Rover LR2 Base,2015,180995,Gasoline,240.0,2.0,4.0,Automatic,white,beige,None reported,Yes,10915,11638.83
Outra,Genesis Coupe 3.8 Base,2015,96561,Gasoline,348.0,3.8,6.0,DCT,Black,Black,None reported,Yes,15470,20524.4
Chevrolet,Tahoe LT,2022,4657,Gasoline,355.0,5.3,8.0,Automatic,Outra,beige,None reported,Yes,58149,56737.47
Outra,124 Spider Abarth,2017,72420,Gasoline,164.0,1.4,4.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,20475,19307.85
BMW,M6 Base,2015,30016,Gasoline,560.0,4.4,8.0,DCT,Outra,Black,None reported,Yes,54190,54440.03
Outra,LS V8,2002,67592,Gasoline,252.0,3.9,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10010,12495.53
Outra,Rover Range Rover Evoque S,2020,75464,Gasoline,246.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,28210,30065.01
Mercedes-Benz,S-Class S500,2005,282797,Gasoline,302.0,5.0,8.0,Automatic,white,beige,None reported,Yes,6370,7471.0
Outra,Escalade Platinum,2018,79297,Gasoline,420.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,49140,47129.16
BMW,X4 xDrive30i,2022,56005,Gasoline,248.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,41860,41589.7
BMW,X5 xDrive40i,2019,80467,Gasoline,335.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,39130,39883.5
Outra,H2 SUT,2006,144680,Gasoline,325.0,6.0,8.0,Automatic,Outra,beige,None reported,Yes,27295,23764.49
BMW,535 i xDrive,2013,74271,Gasoline,306.0,3.0,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,15470,18960.12
Chevrolet,Tahoe LT,2018,88514,Gasoline,355.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,34489,34557.14
Chevrolet,Camaro 2SS,2016,79823,Gasoline,455.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,29575,32554.73
BMW,M5 Base,2008,125126,Gasoline,500.0,5.0,10.0,Automatic,Outra,Outra,None reported,Yes,19110,25684.89
Outra,Hardtop Cooper,2019,31945,Gasoline,134.0,1.5,3.0,Automatic,Black,Black,None reported,Yes,21840,20725.7
Outra,Cayman Base,2011,109432,Gasoline,265.0,2.9,6.0,Manual,white,beige,None reported,Yes,27300,23791.92
Outra,Ram 1500 ST,2007,58741,Gasoline,210.0,3.7,6.0,Automatic,Outra,Outra,None reported,Yes,14560,14301.57
Ford,F-150 Lariat,2011,244620,Gasoline,365.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,12740,12784.54
Mercedes-Benz,C-Class C 300 4MATIC,2020,22885,Gasoline,255.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,32305,33219.41
Outra,H2 Base,2005,178476,Gasoline,325.0,6.0,8.0,Automatic,Outra,Black,None reported,Yes,17745,17736.66
Mercedes-Benz,E-Class E 350,2012,154201,Gasoline,302.0,3.5,6.0,Automatic,white,beige,None reported,Yes,10920,11914.8
Ford,Mustang Premium,2007,202777,Gasoline,210.0,4.0,6.0,Automatic,Outra,Black,None reported,Yes,8190,8368.4
Ford,EcoSport SES,2019,170590,Gasoline,166.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,10920,12214.44
Outra,Genesis 3.8,2015,98653,Gasoline,311.0,3.8,6.0,Automatic,Outra,Outra,None reported,No,18336,19314.35
Outra,CTS Luxury,2012,100584,Gasoline,270.0,3.0,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,17249,16402.27
Outra,Yukon Denali,2018,122310,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,40495,40304.8
Outra,IS 350 Base,2014,197949,Gasoline,306.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,16380,15657.88
Outra,Ghibli S Q4,2017,80065,Gasoline,404.0,3.0,6.0,DCT,white,Outra,None reported,Yes,25475,27824.77
Outra,M56 Base,2011,220480,Gasoline,420.0,5.6,8.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,7735,12758.13
Outra,Q70 3.7,2014,113156,Gasoline,330.0,3.7,6.0,Automatic,Black,Black,None reported,Yes,18195,18493.01
BMW,M235 i,2015,110642,Gasoline,320.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,23659,23843.61
Outra,XT5 Premium Luxury,2021,107021,Gasoline,310.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,25935,25836.67
Outra,Corolla S Plus,2016,110021,Gasoline,132.0,1.8,4.0,DCT,white,Black,None reported,Yes,14560,14456.22
Outra,Rover Range Rover Velar SVAutobiography Dynamic Edition,2020,58741,Gasoline,550.0,5.0,8.0,DCT,white,Outra,None reported,Yes,65520,63564.86
Outra,Q5 3.0T Premium Plus,2015,96965,Gasoline,272.0,3.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,17290,20135.39
BMW,330 i,2019,67914,Gasoline,255.0,2.0,4.0,Automatic,white,Black,None reported,Yes,25025,25932.08
Chevrolet,Corvette Stingray w/3LT,2022,8690,Gasoline,490.0,6.2,8.0,Automatic,white,Black,None reported,Yes,81809,78700.04
BMW,535 i xDrive,2011,217261,Gasoline,300.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,9099,9464.11
Outra,CT 200h Premium,2014,211146,Hybrid,134.0,1.8,4.0,Automatic,Outra,Outra,None reported,Yes,12740,11886.68
Mercedes-Benz,C-Class C 300 4MATIC,2021,30838,Gasoline,255.0,2.0,4.0,DCT,Black,Black,None reported,Yes,35035,35160.32
Outra,911 Carrera S,2007,81272,Gasoline,355.0,3.8,6.0,Manual,Outra,Black,None reported,Yes,50960,51683.93
Outra,Rover Range Rover Velar P250 S R-Dynamic,2020,49085,Gasoline,247.0,2.0,4.0,Automatic,Outra,beige,None reported,Yes,40040,38876.08
BMW,X7 xDrive40i,2021,14806,Hybrid,335.0,3.0,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,64792,62169.32
Outra,GX 460 Base,2015,170590,Gasoline,301.0,4.6,8.0,Automatic,Black,beige,None reported,Yes,34125,29860.46
BMW,M4 Base,2017,49005,Gasoline,425.0,3.0,6.0,DCT,white,Black,None reported,Yes,48229,48169.57
BMW,M3 Base,2015,119091,Gasoline,425.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,36400,35777.9
Ford,F-250 Lariat,2016,197386,Diesel,440.0,6.7,8.0,Automatic,Outra,Black,None reported,Yes,35399,37009.68
Outra,370Z Touring,2012,104607,Gasoline,332.0,3.7,6.0,Manual,Outra,Black,None reported,Yes,19565,20538.97
Outra,Accord EX-L,2014,99779,Gasoline,185.0,2.4,4.0,CVT,Outra,Black,At least 1 accident or damage reported,Yes,17278,15806.3
Outra,Sequoia Platinum,2023,1650,Hybrid,437.0,3.4,6.0,Automatic,Black,Black,None reported,Yes,77350,74583.65
Outra,Escalade ESV Base,2007,308833,Gasoline,403.0,6.2,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,8872,12854.28
Outra,718 Boxster S,2018,80467,Gasoline,350.0,2.5,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50050,46489.49
Outra,Marauder Base,2003,144841,Gasoline,302.0,4.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,14105,13286.32
Outra,Sierra 1500 SLE,2015,164153,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,22295,23104.88
Outra,CT 200h Premium,2015,162544,Hybrid,134.0,1.8,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15015,13529.15
Outra,Escalade Premium,2010,167372,E85 Flex Fuel,403.0,6.2,8.0,Automatic,Outra,Outra,None reported,Yes,17745,17197.79
Mercedes-Benz,SL-Class SL550 Roadster,2008,53591,Gasoline,382.0,5.5,8.0,Automatic,white,beige,None reported,Yes,31395,32433.2
Outra,Forte Koup EX,2013,215985,Gasoline,156.0,2.0,4.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,5005,5782.03
Outra,V60 Cross Country T5,2020,16898,Gasoline,250.0,2.0,4.0,Automatic,white,Black,None reported,Yes,32760,34671.38
Ford,F-150 XLT,2016,114263,E85 Flex Fuel,385.0,5.0,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,22158,23562.88
Outra,Quattroporte S GranLusso,2017,88514,Gasoline,405.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,35581,32765.06
Outra,300 S,2014,195535,Gasoline,363.0,5.7,8.0,Automatic,Outra,Black,None reported,Yes,14559,18176.05
Outra,Lancer Evolution IX,2006,123919,Gasoline,286.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,51870,41577.75
Chevrolet,Suburban 1500 LTZ,2011,312213,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,9054,10081.1
Mercedes-Benz,GL-Class GL 450 4MATIC,2013,101871,Gasoline,362.0,4.6,8.0,Automatic,Black,Black,None reported,Yes,20748,22544.89
Ford,Expedition Limited,2023,15289,Gasoline,400.0,3.5,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,57785,58901.9
BMW,335 i,2011,117482,Gasoline,300.0,3.0,6.0,DCT,Outra,beige,None reported,Yes,14560,14882.8
Outra,QX60 Base,2016,114263,Gasoline,265.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,19565,20246.75
